# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Nov  9 07:29:35 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2 He CH4 H2O CO2 CO Rayleigh CIA
6.175400514e+00 2.66651e-12 9.99999e-01 9.99999e-01 4.69031e-01 3.56412e-12 9.99999e-01 9.99999e-01 9.99994e-01 8.42963e-01
6.206277517e+00 2.17535e-06 9.99999e-01 9.99999e-01 3.99422e-01 3.21662e-06 9.99999e-01 9.99999e-01 9.99994e-01 8.41867e-01
6.237308904e+00 6.34978e-03 9.99999e-01 9.99999e-01 5.68856e-01 8.37429e-03 9.99999e-01 9.99999e-01 9.99994e-01 8.40421e-01
6.268495449e+00 8.75298e-03 9.99999e-01 9.99999e-01 6.93573e-01 1.12628e-02 9.99999e-01 9.99999e-01 9.99994e-01 8.39283e-01
6.299837926e+00 1.77320e-02 9.99999e-01 9.99999e-01 4.72159e-01 2.73433e-02 9.99999e-01 9.99999e-01 9.99994e-01 8.38455e-01
6.331337116e+00 6.88669e-04 9.99999e-01 9.99999e-01 6.20756e-01 8.62081e-04 9.99999e-01 9.99999e-01 9.99994e-01 8.37786e-01
6.362993801e+00 2.80545e-15 9.99999e-01 9.99999e-01 6.11425e-01 3.59002e-15 9.99999e-01 9.99999e-01 9.99994e-01 8.37369e-01
6.394808770e+00 2.18427e-15 9.99999e-01 9.99999e-01 3.32128e-01 2.95024e-15 9.99999e-01 9.99999e-01 9.99994e-01 8.37432e-01
6.426782814e+00 3.07695e-18 9.99999e-01 9.99999e-01 2.70990e-01 4.35817e-18 9.99999e-01 9.99999e-01 9.99994e-01 8.38107e-01
6.458916728e+00 1.05270e-13 9.99999e-01 9.99999e-01 8.35451e-02 2.72585e-13 9.99999e-01 9.99999e-01 9.99994e-01 8.39138e-01
6.491211312e+00 3.77241e-16 9.99999e-01 9.99999e-01 4.06518e-03 3.34358e-15 9.99999e-01 9.99999e-01 9.99995e-01 8.40134e-01
6.523667368e+00 1.16725e-13 9.99999e-01 9.99999e-01 2.91994e-01 1.73369e-13 9.99999e-01 9.99999e-01 9.99995e-01 8.40594e-01
6.556285705e+00 9.18107e-14 9.99999e-01 9.99999e-01 7.03662e-01 1.12672e-13 9.99999e-01 9.99999e-01 9.99995e-01 8.42027e-01
6.589067134e+00 7.43957e-16 9.99999e-01 9.99999e-01 7.68137e-01 9.10698e-16 9.99999e-01 9.99999e-01 9.99995e-01 8.43070e-01
6.622012469e+00 7.44960e-16 9.99999e-01 9.99999e-01 7.29869e-01 9.10325e-16 9.99999e-01 9.99999e-01 9.99995e-01 8.42057e-01
6.655122532e+00 1.15287e-17 9.99999e-01 9.99999e-01 4.99926e-01 1.43077e-17 9.99999e-01 9.99999e-01 9.99995e-01 8.43183e-01
6.688398144e+00 2.71019e-11 9.99999e-01 9.99999e-01 5.04678e-01 3.47147e-11 9.99999e-01 9.99999e-01 9.99995e-01 8.43486e-01
6.721840135e+00 4.18808e-06 9.99999e-01 9.99999e-01 5.32399e-01 5.48566e-06 9.99999e-01 9.99999e-01 9.99995e-01 8.43017e-01
6.755449336e+00 4.01685e-05 9.99999e-01 9.99999e-01 3.30649e-01 6.98368e-05 9.99999e-01 9.99999e-01 9.99995e-01 8.41871e-01
6.789226583e+00 3.88237e-09 9.99999e-01 9.99999e-01 1.61232e-01 6.47024e-09 9.99999e-01 9.99999e-01 9.99995e-01 8.41391e-01
6.823172715e+00 2.22348e-08 9.99999e-01 9.99999e-01 2.05830e-01 3.91975e-08 9.99999e-01 9.99999e-01 9.99995e-01 8.39560e-01
6.857288579e+00 4.54317e-10 9.99999e-01 9.99999e-01 1.89499e-01 9.31291e-10 9.99999e-01 9.99999e-01 9.99995e-01 8.37112e-01
6.891575022e+00 8.00081e-06 9.99946e-01 9.99999e-01 1.59234e-01 1.50933e-05 9.99999e-01 9.99999e-01 9.99995e-01 8.35441e-01
6.926032897e+00 1.91208e-03 9.99901e-01 9.99999e-01 1.97348e-01 4.78948e-03 9.99999e-01 9.99999e-01 9.99996e-01 8.32513e-01
6.960663062e+00 1.93727e-04 9.99999e-01 9.99999e-01 1.62773e-01 3.82841e-04 9.99999e-01 9.99999e-01 9.99996e-01 8.29497e-01
6.995466377e+00 1.37396e-04 9.99999e-01 9.99999e-01 2.08125e-01 2.70515e-04 9.99999e-01 9.99999e-01 9.99996e-01 8.26433e-01
7.030443709e+00 5.84340e-05 9.99999e-01 9.99999e-01 1.82947e-01 1.08667e-04 9.99999e-01 9.99999e-01 9.99996e-01 8.22178e-01
7.065595927e+00 1.36563e-03 9.99999e-01 9.99999e-01 1.49143e-01 3.23837e-03 9.99999e-01 9.99999e-01 9.99996e-01 8.18731e-01
7.100923907e+00 3.78457e-03 9.99999e-01 9.99999e-01 1.14055e-01 1.51873e-02 9.99999e-01 9.99999e-01 9.99996e-01 8.15257e-01
7.136428526e+00 3.99904e-04 9.99999e-01 9.99999e-01 1.80922e-01 8.81521e-04 9.99999e-01 9.99999e-01 9.99996e-01 8.10720e-01
7.172110669e+00 7.21464e-05 9.99999e-01 9.99999e-01 3.18535e-02 4.14223e-04 9.99999e-01 9.99999e-01 9.99996e-01 8.06365e-01
7.207971222e+00 1.01619e-03 9.99999e-01 9.99999e-01 2.03129e-02 8.93025e-03 9.99999e-01 9.99999e-01 9.99996e-01 8.01765e-01
7.244011079e+00 1.87704e-04 9.99999e-01 9.99999e-01 1.09713e-03 4.06644e-02 9.99999e-01 9.99999e-01 9.99996e-01 7.96846e-01
7.280231134e+00 1.92707e-07 9.99999e-01 9.99999e-01 3.92694e-06 6.87407e-03 9.99999e-01 9.99999e-01 9.99996e-01 7.91598e-01
7.316632290e+00 1.77083e-07 9.99999e-01 9.99999e-01 1.52365e-06 4.30694e-02 9.99999e-01 9.99999e-01 9.99996e-01 7.86105e-01
7.353215451e+00 7.08359e-22 9.99999e-01 9.99999e-01 2.76659e-21 5.03006e-02 9.99999e-01 9.99999e-01 9.99996e-01 7.80435e-01
7.389981528e+00 4.57614e-27 9.99999e-01 9.99999e-01 1.20987e-26 2.30819e-01 9.99999e-01 9.99999e-01 9.99996e-01 7.74244e-01
7.426931436e+00 5.62648e-27 9.99999e-01 9.99999e-01 1.20339e-26 2.73382e-01 9.99999e-01 9.99999e-01 9.99996e-01 7.67835e-01
7.464066093e+00 2.72564e-29 9.99999e-01 9.99999e-01 6.44110e-29 4.12359e-02 9.99999e-01 9.99999e-01 9.99996e-01 7.61134e-01
7.501386424e+00 6.21012e-25 9.99999e-01 9.99999e-01 1.12440e-24 2.69820e-01 9.99999e-01 9.99999e-01 9.99996e-01 7.54052e-01
7.538893356e+00 1.62965e-23 9.99999e-01 9.99999e-01 2.85619e-23 4.09811e-01 9.99999e-01 9.99999e-01 9.99997e-01 7.46665e-01
7.576587822e+00 3.52255e-13 9.99999e-01 9.99999e-01 9.18951e-13 7.39055e-02 9.99999e-01 9.99999e-01 9.99997e-01 7.38925e-01
7.614470762e+00 8.91518e-12 9.99999e-01 9.99999e-01 1.97025e-11 1.45302e-01 9.99999e-01 9.99999e-01 9.99997e-01 7.30986e-01
7.652543115e+00 3.24081e-21 9.99999e-01 9.99999e-01 4.80980e-21 4.41754e-01 9.99999e-01 9.99999e-01 9.99997e-01 7.22543e-01
7.690805831e+00 9.40350e-70 9.99999e-01 9.99999e-01 1.38445e-69 8.18694e-01 9.99999e-01 9.99999e-01 9.99997e-01 7.14204e-01
7.729259860e+00 2.99207e-20 9.99999e-01 9.99999e-01 4.59060e-20 6.24663e-01 9.99999e-01 9.99999e-01 9.99997e-01 7.05797e-01
7.767906159e+00 7.60661e-19 9.99999e-01 9.99999e-01 1.17676e-18 4.22322e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.96515e-01
7.806745690e+00 1.44566e-16 9.99999e-01 9.99999e-01 2.22440e-16 5.98911e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.86914e-01
7.845779419e+00 1.51221e-16 9.99999e-01 9.99999e-01 2.36182e-16 5.82780e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.77171e-01
7.885008316e+00 6.59257e-30 9.99999e-01 9.99999e-01 1.22329e-29 2.42715e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.67367e-01
7.924433357e+00 2.23190e-16 9.99999e-01 9.99999e-01 3.92655e-16 4.20756e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.57213e-01
7.964055524e+00 6.16217e-16 9.99999e-01 9.99999e-01 1.00490e-15 7.48328e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.46772e-01
8.003875802e+00 5.06035e-10 9.99843e-01 9.99999e-01 8.20512e-10 8.46561e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.36099e-01
8.043895181e+00 1.24655e-12 9.99527e-01 9.99999e-01 2.06757e-12 6.29588e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.25199e-01
8.084114657e+00 3.76801e-06 9.99999e-01 9.99999e-01 6.18615e-06 8.68390e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.13978e-01
8.124535230e+00 1.37818e-04 9.99999e-01 9.99999e-01 2.30461e-04 9.65786e-01 9.99999e-01 9.99999e-01 9.99997e-01 6.02757e-01
8.165157906e+00 1.93131e-04 9.99999e-01 9.99999e-01 3.38261e-04 7.05650e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.91399e-01
8.205983696e+00 7.41123e-04 9.99999e-01 9.99999e-01 1.31818e-03 7.57239e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.79843e-01
8.247013614e+00 5.51151e-03 9.99999e-01 9.99999e-01 1.00869e-02 6.10986e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.68340e-01
8.288248682e+00 4.25817e-02 9.99999e-01 9.99999e-01 7.73997e-02 9.21873e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.56758e-01
8.329689926e+00 1.83553e-02 9.99999e-01 9.99999e-01 3.39561e-02 8.62065e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.45082e-01
8.371338375e+00 5.00268e-02 9.99999e-01 9.99999e-01 9.49583e-02 9.13814e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.33325e-01
8.413195067e+00 1.11738e-01 9.99999e-01 9.99999e-01 2.21443e-01 7.43159e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.21446e-01
8.455261042e+00 7.71564e-02 9.99999e-01 9.99999e-01 1.52905e-01 9.61049e-01 9.99999e-01 9.99999e-01 9.99997e-01 5.09487e-01
8.497537348e+00 1.64432e-01 9.99999e-01 9.99999e-01 3.46814e-01 7.83258e-01 9.99999e-01 9.99999e-01 9.99997e-01 4.97660e-01
8.540025034e+00 8.29607e-02 9.99999e-01 9.99999e-01 1.72833e-01 8.98460e-01 9.99999e-01 9.99999e-01 9.99997e-01 4.85994e-01
8.582725160e+00 1.33877e-01 9.99999e-01 9.99999e-01 2.88337e-01 8.50244e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.74031e-01
8.625638785e+00 1.06652e-01 9.99999e-01 9.99999e-01 2.31489e-01 9.90689e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.61909e-01
8.668766979e+00 1.46955e-01 9.99999e-01 9.99999e-01 3.34261e-01 8.55925e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.49918e-01
8.712110814e+00 2.08502e-01 9.99999e-01 9.99999e-01 4.79987e-01 9.49080e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.37877e-01
8.755671368e+00 2.33653e-01 9.99999e-01 9.99999e-01 5.51028e-01 9.83442e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.26128e-01
8.799449725e+00 1.80130e-01 9.99999e-01 9.99999e-01 4.65480e-01 7.42554e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.14204e-01
8.843446974e+00 2.69853e-01 9.99999e-01 9.99999e-01 6.74490e-01 9.89186e-01 9.99999e-01 9.99999e-01 9.99998e-01 4.01978e-01
8.887664209e+00 2.68143e-01 9.99999e-01 9.99999e-01 6.89617e-01 9.93135e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.90135e-01
8.932102530e+00 2.26300e-01 9.99999e-01 9.99999e-01 6.05387e-01 9.14317e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.78592e-01
8.976763042e+00 2.79143e-01 9.99999e-01 9.99999e-01 7.67464e-01 9.60533e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.66826e-01
9.021646857e+00 2.45716e-01 9.99999e-01 9.99999e-01 7.14095e-01 8.92060e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.55122e-01
9.066755092e+00 2.61358e-01 9.99999e-01 9.99999e-01 7.71210e-01 9.48727e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.43859e-01
9.112088867e+00 2.63665e-01 9.99999e-01 9.99999e-01 7.95575e-01 9.79803e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.32845e-01
9.157649312e+00 2.53980e-01 9.99999e-01 9.99999e-01 8.02691e-01 9.42655e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.22412e-01
9.203437558e+00 2.62226e-01 9.99999e-01 9.99999e-01 8.45231e-01 9.82619e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.12329e-01
9.249454746e+00 2.70933e-01 9.99999e-01 9.99999e-01 8.98024e-01 9.93822e-01 9.99999e-01 9.99999e-01 9.99998e-01 3.02556e-01
9.295702020e+00 2.50757e-01 9.99999e-01 9.99999e-01 8.82526e-01 9.37311e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.93680e-01
9.342180530e+00 2.57994e-01 9.99999e-01 9.99999e-01 9.07608e-01 9.91767e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.85462e-01
9.388891432e+00 2.53653e-01 9.99999e-01 9.99999e-01 9.56221e-01 9.40756e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.78062e-01
9.435835890e+00 2.47637e-01 9.99998e-01 9.99999e-01 9.36466e-01 9.61140e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.71713e-01
9.483015069e+00 2.49502e-01 9.99997e-01 9.99999e-01 9.46285e-01 9.86571e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.65986e-01
9.530430144e+00 2.48794e-01 9.99996e-01 9.99999e-01 9.80617e-01 9.67758e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.61155e-01
9.578082295e+00 2.46030e-01 9.99991e-01 9.99999e-01 9.64307e-01 9.90263e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.57052e-01
9.625972707e+00 2.42369e-01 9.99925e-01 9.99999e-01 9.71934e-01 9.80522e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.53640e-01
9.674102570e+00 2.43359e-01 9.89615e-01 9.99999e-01 9.86916e-01 9.88106e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.51062e-01
9.722473083e+00 2.34177e-01 9.99980e-01 9.99999e-01 9.91855e-01 9.47710e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.48573e-01
9.771085448e+00 2.42533e-01 9.99994e-01 9.99999e-01 9.84649e-01 9.97690e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.46841e-01
9.819940876e+00 2.35692e-01 9.99997e-01 9.99999e-01 9.96277e-01 9.62864e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.45423e-01
9.869040580e+00 2.35631e-01 9.99998e-01 9.99999e-01 9.94186e-01 9.69315e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.44232e-01
9.918385783e+00 2.36762e-01 9.99999e-01 9.99999e-01 9.93037e-01 9.78757e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.43367e-01
9.967977712e+00 2.39751e-01 9.99999e-01 9.99999e-01 9.97330e-01 9.90806e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.42583e-01
1.001781760e+01 2.37454e-01 9.99999e-01 9.99999e-01 9.98364e-01 9.83642e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.41756e-01
1.006790669e+01 2.39943e-01 9.99999e-01 9.99999e-01 9.96816e-01 9.99159e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.40909e-01
1.011824622e+01 2.39409e-01 9.99999e-01 9.99999e-01 9.99374e-01 9.98965e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.39806e-01
1.016883745e+01 2.36638e-01 9.99999e-01 9.99999e-01 9.99192e-01 9.93104e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.38467e-01
1.021968164e+01 2.30608e-01 9.99999e-01 9.99999e-01 9.99079e-01 9.74587e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.36816e-01
1.027078005e+01 2.26734e-01 9.99999e-01 9.99999e-01 9.99303e-01 9.66010e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.34855e-01
1.032213395e+01 2.29852e-01 9.99999e-01 9.99999e-01 9.99720e-01 9.89428e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.32368e-01
1.037374462e+01 2.28482e-01 9.99999e-01 9.99999e-01 9.99661e-01 9.95866e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.29506e-01
1.042561334e+01 2.23691e-01 9.99999e-01 9.99999e-01 9.99694e-01 9.89151e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.26210e-01
1.047774141e+01 2.14394e-01 9.99999e-01 9.99999e-01 9.99856e-01 9.63324e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.22582e-01
1.053013012e+01 2.12742e-01 9.99997e-01 9.99999e-01 9.99899e-01 9.73640e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.18520e-01
1.058278077e+01 2.10506e-01 9.99999e-01 9.99999e-01 9.99858e-01 9.83664e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.14030e-01
1.063569467e+01 2.08078e-01 9.99999e-01 9.99999e-01 9.99932e-01 9.94603e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.09220e-01
1.068887314e+01 2.03960e-01 9.99999e-01 9.99999e-01 9.99965e-01 9.99333e-01 9.99999e-01 9.99999e-01 9.99998e-01 2.04103e-01
1.074231751e+01 1.98266e-01 9.99999e-01 9.99999e-01 9.99910e-01 9.97380e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.98804e-01
1.079602910e+01 1.84173e-01 9.99999e-01 9.99999e-01 9.99978e-01 9.53192e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.93220e-01
1.085000924e+01 1.77498e-01 9.99999e-01 9.99999e-01 9.99973e-01 9.46758e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.87482e-01
1.090425929e+01 1.80360e-01 9.99999e-01 9.99999e-01 9.99990e-01 9.92718e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.81684e-01
1.095878058e+01 1.74026e-01 9.99999e-01 9.99999e-01 9.99977e-01 9.90758e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.75653e-01
1.101357449e+01 1.58201e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.33896e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.69399e-01
1.106864236e+01 1.62887e-01 9.99999e-01 9.99999e-01 9.99990e-01 9.97459e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.63304e-01
1.112398557e+01 1.56169e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.93375e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.57212e-01
1.117960550e+01 1.50958e-01 9.99999e-01 9.99999e-01 9.99994e-01 9.97914e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.51275e-01
1.123550353e+01 1.39437e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.59806e-01 9.99999e-01 9.99999e-01 9.99998e-01 1.45277e-01
1.129168104e+01 1.31991e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.48201e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.39202e-01
1.134813945e+01 1.30316e-01 9.99999e-01 9.99999e-01 9.99997e-01 9.77364e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.33335e-01
1.140488015e+01 1.24129e-01 9.99999e-01 9.99999e-01 9.99996e-01 9.72703e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.27613e-01
1.146190455e+01 1.13529e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.30090e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.22063e-01
1.151921407e+01 1.15264e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.87713e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.16698e-01
1.157681014e+01 1.08222e-01 9.99999e-01 9.99999e-01 9.99998e-01 9.70060e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.11563e-01
1.163469419e+01 1.05233e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.84964e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.06840e-01
1.169286766e+01 9.52548e-02 9.99999e-01 9.99999e-01 9.99998e-01 9.30476e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.02372e-01
1.175133200e+01 8.66431e-02 9.99999e-01 9.99999e-01 9.99999e-01 8.83017e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.81216e-02
1.181008866e+01 9.21328e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.78591e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.41484e-02
1.186913910e+01 8.62632e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.53451e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.04747e-02
1.192848480e+01 8.42081e-02 9.99998e-01 9.99999e-01 9.99999e-01 9.67377e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.70479e-02
1.198812722e+01 8.32648e-02 9.99998e-01 9.99999e-01 9.99999e-01 9.92019e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.39347e-02
1.204806786e+01 8.06520e-02 9.99997e-01 9.99999e-01 9.99999e-01 9.94619e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.10885e-02
1.210830820e+01 7.08048e-02 9.99995e-01 9.99999e-01 9.99999e-01 9.02272e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.84742e-02
1.216884974e+01 7.59003e-02 9.99989e-01 9.99999e-01 9.99999e-01 9.97551e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.60873e-02
1.222969399e+01 7.35290e-02 9.99857e-01 9.99999e-01 9.99999e-01 9.94867e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.39184e-02
1.229084246e+01 6.27623e-02 9.81790e-01 9.99999e-01 9.99999e-01 8.74957e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.19130e-02
1.235229667e+01 6.54576e-02 9.99975e-01 9.99999e-01 9.99999e-01 9.35520e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.99706e-02
1.241405815e+01 6.20204e-02 9.99992e-01 9.99999e-01 9.99999e-01 9.09707e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.81766e-02
1.247612845e+01 6.02592e-02 9.99996e-01 9.99999e-01 9.99999e-01 9.05777e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.65278e-02
1.253850909e+01 4.11857e-02 9.99997e-01 9.99999e-01 9.99999e-01 6.34569e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.49035e-02
1.260120163e+01 5.61557e-02 9.99998e-01 9.99999e-01 9.99999e-01 8.86860e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.33197e-02
1.266420764e+01 6.09880e-02 9.99998e-01 9.99999e-01 9.99999e-01 9.86703e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.18098e-02
1.272752868e+01 5.02815e-02 9.99993e-01 9.99999e-01 9.99998e-01 8.34298e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.02681e-02
1.279116632e+01 5.61992e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.56194e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.87738e-02
1.285512215e+01 4.40042e-02 9.99999e-01 9.99999e-01 9.99999e-01 7.68617e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.72510e-02
1.291939776e+01 5.25885e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.43867e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.57160e-02
1.298399475e+01 4.58733e-02 9.99999e-01 9.99999e-01 9.99999e-01 8.46536e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.41894e-02
1.304891473e+01 5.07430e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.65753e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.25423e-02
1.311415930e+01 5.02148e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.87379e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.08566e-02
1.317973010e+01 4.85501e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.87696e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.91549e-02
1.324562875e+01 3.23110e-02 9.99999e-01 9.99999e-01 9.99999e-01 6.81296e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.74257e-02
1.331185689e+01 4.27442e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.36512e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.56418e-02
1.337841618e+01 3.77711e-02 9.99999e-01 9.99999e-01 9.99999e-01 8.62628e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.37860e-02
1.344530826e+01 3.02719e-02 9.99999e-01 9.99999e-01 9.99999e-01 7.22953e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.18726e-02
1.351253480e+01 3.35679e-02 9.99999e-01 9.99999e-01 9.99999e-01 8.40343e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.99454e-02
1.358009747e+01 3.76902e-02 9.99999e-01 9.99999e-01 9.99998e-01 9.90044e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.80693e-02
1.364799796e+01 3.34346e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.24333e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.61716e-02
1.371623795e+01 2.35328e-02 9.99999e-01 9.99999e-01 9.99999e-01 6.87296e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.42396e-02
1.378481914e+01 3.20082e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.88684e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.23745e-02
1.385374323e+01 2.88803e-02 9.99999e-01 9.99999e-01 9.99998e-01 9.44103e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.05902e-02
1.392301195e+01 2.73618e-02 9.99999e-01 9.99999e-01 9.99998e-01 9.50916e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.87741e-02
1.399262701e+01 2.19559e-02 9.99999e-01 9.99999e-01 9.99999e-01 8.13907e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.69759e-02
1.406259015e+01 2.37642e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.39450e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.52958e-02
1.413290310e+01 1.40633e-02 9.99999e-01 9.99999e-01 9.99999e-01 5.94170e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.36688e-02
1.420356761e+01 1.32207e-02 9.99999e-01 9.99999e-01 9.99998e-01 5.98562e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.20875e-02
1.427458545e+01 1.93667e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.41753e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.05645e-02
1.434595838e+01 7.52193e-03 9.99999e-01 9.99999e-01 9.99999e-01 3.93698e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.91058e-02
