# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jul 19 13:13:45 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 CH4 CO O3 N2O H2O Rayleigh CIA
2.240000000e-01 2.12535e-27 9.99999e-01 4.02623e-08 9.99999e-01 9.99999e-01 9.99999e-01 2.88965e-16 9.99020e-01 9.99999e-01 3.30245e-02 5.53701e-03
2.250000000e-01 8.61442e-30 9.99999e-01 1.11738e-07 9.99999e-01 9.99999e-01 9.99999e-01 8.72992e-18 9.99216e-01 9.99999e-01 3.50746e-02 2.51976e-04
2.260000000e-01 1.08632e-30 9.99999e-01 3.40255e-07 9.99999e-01 9.99999e-01 9.99999e-01 2.41766e-19 9.99334e-01 9.99999e-01 3.72028e-02 3.55200e-04
2.270000000e-01 8.58057e-32 9.99999e-01 9.89140e-07 9.99999e-01 9.99999e-01 9.99999e-01 4.41106e-21 9.99539e-01 9.99999e-01 3.94092e-02 4.99248e-04
2.280000000e-01 5.98308e-33 9.99999e-01 2.62066e-06 9.99999e-01 9.99999e-01 9.99999e-01 7.82846e-23 9.99644e-01 9.99999e-01 4.16941e-02 6.99707e-04
2.290000000e-01 2.06783e-34 9.99999e-01 5.01779e-06 9.99999e-01 9.99999e-01 9.99999e-01 9.57424e-25 9.99725e-01 9.99999e-01 4.40576e-02 9.77227e-04
2.300000000e-01 1.12282e-35 9.99999e-01 1.26916e-05 9.99999e-01 9.99999e-01 9.99999e-01 1.39826e-26 9.99783e-01 9.99999e-01 4.64996e-02 1.36097e-03
2.310000000e-01 2.59383e-37 9.99999e-01 2.44241e-05 9.99999e-01 9.99999e-01 9.99999e-01 1.14633e-28 9.99830e-01 9.99999e-01 4.90201e-02 1.89022e-03
2.320000000e-01 8.15161e-39 9.99999e-01 4.70024e-05 9.99999e-01 9.99999e-01 9.99999e-01 1.28339e-30 9.99869e-01 9.99999e-01 5.16189e-02 2.61826e-03
2.330000000e-01 1.19411e-40 9.99999e-01 9.04529e-05 9.99999e-01 9.99999e-01 9.99999e-01 6.72242e-33 9.99897e-01 9.99999e-01 5.42956e-02 3.61721e-03
2.340000000e-01 3.78960e-42 9.99999e-01 1.74070e-04 9.99999e-01 9.99999e-01 9.99999e-01 7.66043e-35 9.99917e-01 9.99999e-01 5.70498e-02 4.98191e-03
2.350000000e-01 4.95387e-44 9.99999e-01 3.34986e-04 9.99999e-01 9.99999e-01 9.99999e-01 3.69899e-37 9.99934e-01 9.99999e-01 5.98811e-02 6.67686e-03
